latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.86,2.3399997,50.0,0,GMT,GMT

time,temperature_2m (°C),wind_speed_10m (km/h),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),weather_code (wmo code),surface_pressure (hPa),apparent_temperature (°C),precipitation_probability (%)
2025-06-04T14:00,18.7,4.4,65,0.00,10,1,1003.5,18.6,NaN
2025-06-04T15:00,19.0,2.7,63,0.00,79,3,1003.9,19.1,NaN
2025-06-04T16:00,19.5,10.5,60,0.00,100,3,1003.2,18.5,NaN
2025-06-04T17:00,19.9,10.2,50,0.00,100,3,1003.5,18.2,NaN
2025-06-04T18:00,19.7,9.4,44,0.00,93,3,1003.6,17.6,NaN
2025-06-04T19:00,19.1,8.2,49,0.00,100,3,1004.0,17.4,NaN
2025-06-04T20:00,18.7,5.2,50,0.00,100,3,1004.8,17.4,NaN
2025-06-04T21:00,17.8,8.4,54,0.10,100,61,1005.5,16.2,NaN
2025-06-04T22:00,17.3,10.7,58,0.00,100,3,1005.3,15.5,NaN
2025-06-04T23:00,16.6,9.9,62,0.00,75,2,1005.5,14.9,NaN
2025-06-05T00:00,16.0,10.3,67,0.00,97,2,1005.8,14.4,NaN
2025-06-05T01:00,15.6,8.6,70,0.00,98,3,1005.9,14.4,NaN
2025-06-05T02:00,15.0,9.8,73,0.00,100,3,1005.9,13.6,NaN
2025-06-05T03:00,14.7,9.3,75,0.00,89,3,1004.9,13.4,NaN
2025-06-05T04:00,13.9,9.6,82,0.00,100,3,1005.0,12.7,NaN
2025-06-05T05:00,13.9,12.3,85,0.00,100,3,1005.0,12.5,NaN
2025-06-05T06:00,14.4,13.2,83,0.00,100,3,1005.1,12.9,NaN
2025-06-05T07:00,15.1,15.0,78,0.00,100,3,1005.2,13.3,NaN
2025-06-05T08:00,15.4,13.4,75,0.10,100,61,1004.8,13.8,NaN
2025-06-05T09:00,16.9,16.4,67,0.00,99,3,1004.8,14.7,NaN
2025-06-05T10:00,17.2,15.9,68,0.00,100,3,1004.7,15.3,NaN
2025-06-05T11:00,17.4,16.2,68,0.00,100,3,1004.9,15.5,NaN
2025-06-05T12:00,19.5,19.0,57,0.00,100,3,1003.5,17.0,NaN
2025-06-05T13:00,19.1,19.5,58,0.20,100,61,1003.5,16.5,NaN
2025-06-05T14:00,18.2,19.6,67,0.40,100,61,1003.3,15.9,NaN
2025-06-05T15:00,17.1,15.4,72,0.30,100,61,1003.9,15.5,NaN
2025-06-05T16:00,17.4,18.9,68,0.00,100,3,1002.8,15.1,NaN
2025-06-05T17:00,17.2,22.7,74,0.30,100,61,1002.5,14.6,NaN
2025-06-05T18:00,16.5,19.7,80,0.40,100,61,1003.0,14.6,NaN
2025-06-05T19:00,16.4,18.7,81,0.10,100,61,1002.0,14.6,NaN
2025-06-05T20:00,16.6,18.5,82,0.00,100,61,1001.9,15.0,NaN
2025-06-05T21:00,16.6,15.3,88,1.50,98,61,1001.2,15.9,NaN
2025-06-05T22:00,16.9,15.2,85,0.10,100,61,1001.7,16.2,NaN
2025-06-05T23:00,16.9,12.6,86,0.40,100,61,1002.0,16.5,NaN
2025-06-06T00:00,16.7,9.4,85,0.00,100,61,1002.3,16.7,NaN
2025-06-06T01:00,16.6,9.4,86,0.00,100,3,1002.5,16.6,NaN
2025-06-06T02:00,15.7,10.9,77,0.00,94,3,1003.5,14.6,NaN
2025-06-06T03:00,13.9,7.4,81,0.10,91,61,1003.9,13.1,NaN
2025-06-06T04:00,14.1,4.8,80,0.00,100,3,1004.4,13.6,NaN
2025-06-06T05:00,14.3,5.5,81,0.20,100,61,1005.2,13.8,NaN
2025-06-06T06:00,14.4,4.1,84,1.60,100,61,1005.7,14.4,NaN
2025-06-06T07:00,15.4,7.1,81,0.00,100,3,1005.9,15.0,NaN
2025-06-06T08:00,16.6,11.3,74,0.00,100,3,1006.3,15.6,NaN
2025-06-06T09:00,17.5,9.6,74,0.00,100,3,1006.6,17.0,NaN
2025-06-06T10:00,18.7,13.4,62,0.00,94,3,1006.7,17.2,NaN
2025-06-06T11:00,20.0,18.4,62,0.00,71,2,1006.7,18.1,NaN
2025-06-06T12:00,20.7,14.5,55,0.00,77,2,1005.9,20.2,NaN
2025-06-06T13:00,21.7,16.8,52,0.00,94,3,1005.9,20.5,NaN
2025-06-06T14:00,21.9,16.8,48,0.00,98,3,1005.8,19.6,NaN
2025-06-06T15:00,22.0,15.1,47,0.00,96,3,1006.1,19.9,NaN
2025-06-06T16:00,21.8,14.0,49,0.10,100,80,1005.6,19.9,NaN
2025-06-06T17:00,21.1,14.8,52,1.00,97,80,1005.6,19.2,NaN
2025-06-06T18:00,20.3,16.0,49,0.00,99,3,1006.4,17.8,NaN
2025-06-06T19:00,18.4,10.0,60,0.00,88,3,1006.2,17.1,NaN
2025-06-06T20:00,17.8,6.5,65,0.00,100,3,1006.8,17.2,NaN
2025-06-06T21:00,17.1,5.4,65,0.00,85,3,1007.1,16.4,NaN
2025-06-06T22:00,16.7,4.3,67,0.00,99,3,1006.6,16.2,NaN
2025-06-06T23:00,16.3,8.6,67,0.00,100,3,1006.6,15.1,NaN
2025-06-07T00:00,16.0,10.7,70,0.10,100,61,1006.6,14.6,NaN
2025-06-07T01:00,15.5,11.0,69,0.00,96,3,1006.2,13.8,NaN
2025-06-07T02:00,15.2,12.0,71,0.00,100,3,1005.9,13.5,NaN
2025-06-07T03:00,14.5,10.3,80,0.10,99,61,1005.7,13.3,NaN
2025-06-07T04:00,14.2,12.6,81,0.10,100,61,1005.5,12.7,NaN
2025-06-07T05:00,14.2,13.4,82,0.00,100,61,1005.8,12.6,NaN
2025-06-07T06:00,14.6,12.5,80,0.00,95,3,1006.8,13.1,NaN
2025-06-07T07:00,15.4,15.3,74,0.00,93,3,1005.9,13.4,NaN
2025-06-07T08:00,16.6,16.5,67,0.00,90,3,1006.0,14.3,NaN
2025-06-07T09:00,16.7,16.3,71,0.00,100,3,1006.5,14.8,NaN
2025-06-07T10:00,18.0,16.2,62,0.00,87,3,1006.0,15.8,NaN
2025-06-07T11:00,18.4,18.5,61,0.00,100,3,1006.0,16.0,NaN
2025-06-07T12:00,18.8,16.8,56,0.00,81,3,1005.7,16.4,NaN
2025-06-07T13:00,19.8,12.6,53,0.00,94,3,1005.0,17.9,NaN
2025-06-07T14:00,20.3,14.9,52,0.00,95,3,1005.4,18.1,NaN
2025-06-07T15:00,20.0,14.9,55,0.00,97,3,1005.4,18.1,NaN
2025-06-07T16:00,19.7,16.8,61,0.00,100,3,1005.1,17.9,NaN
2025-06-07T17:00,18.2,18.4,64,0.10,100,61,1004.9,15.9,NaN
2025-06-07T18:00,18.4,14.3,66,0.00,100,3,1005.0,17.0,NaN
2025-06-07T19:00,17.9,14.2,71,0.10,100,61,1004.5,16.6,NaN
2025-06-07T20:00,17.5,17.3,71,0.00,94,3,1004.6,15.7,NaN
2025-06-07T21:00,16.2,18.4,77,0.00,74,2,1005.2,14.2,NaN
2025-06-07T22:00,15.8,16.1,76,0.00,97,3,1005.2,13.9,NaN
2025-06-07T23:00,15.5,15.9,78,0.00,100,61,1005.7,13.7,NaN
2025-06-08T00:00,15.2,14.6,82,0.70,86,80,1005.6,13.8,NaN
2025-06-08T01:00,15.4,16.0,77,0.00,100,3,1006.4,13.5,NaN
2025-06-08T02:00,14.8,17.0,75,0.00,76,80,1007.2,12.4,NaN
2025-06-08T03:00,13.7,13.7,77,0.00,78,3,1008.4,11.7,NaN
2025-06-08T04:00,13.3,14.4,78,0.00,100,3,1008.5,11.1,NaN
2025-06-08T05:00,12.9,12.7,78,0.00,93,3,1009.7,10.8,NaN
2025-06-08T06:00,12.8,15.2,78,0.30,98,80,1011.7,10.3,NaN
2025-06-08T07:00,13.2,17.1,75,0.00,94,2,1011.9,10.4,NaN
2025-06-08T08:00,14.4,16.6,68,0.00,74,2,1012.9,11.6,NaN
2025-06-08T09:00,15.7,14.8,59,0.00,94,3,1013.4,12.9,NaN
2025-06-08T10:00,16.1,14.0,59,0.00,68,2,1014.1,13.5,NaN
2025-06-08T11:00,17.5,12.9,47,0.00,100,3,1014.4,14.9,NaN
2025-06-08T12:00,18.3,16.4,46,0.00,96,3,1014.5,15.1,NaN
2025-06-08T13:00,18.8,16.1,46,0.00,98,2,1015.0,15.8,NaN
2025-06-08T14:00,19.5,14.9,41,0.00,91,3,1015.3,17.0,NaN
2025-06-08T15:00,19.8,12.6,37,0.00,0,1,1015.6,17.0,NaN
2025-06-08T16:00,19.7,12.9,38,0.00,0,1,1015.6,16.7,NaN
2025-06-08T17:00,19.5,12.0,39,0.00,28,1,1015.5,16.6,NaN
2025-06-08T18:00,19.0,9.2,40,0.00,0,1,1016.2,16.4,NaN
2025-06-08T19:00,18.4,7.2,41,0.00,0,0,1016.2,16.1,NaN
2025-06-08T20:00,17.7,3.9,45,0.00,17,1,1016.7,16.0,NaN
2025-06-08T21:00,16.5,5.1,54,0.00,42,1,1017.5,15.1,NaN
2025-06-08T22:00,15.7,5.6,62,0.00,0,0,1017.8,14.5,NaN
2025-06-08T23:00,14.8,5.5,67,0.00,14,1,1018.0,13.6,NaN
2025-06-09T00:00,14.0,3.9,74,0.00,42,2,1018.4,13.3,NaN
2025-06-09T01:00,13.5,3.7,76,0.00,80,2,1018.0,12.8,NaN
2025-06-09T02:00,13.4,3.1,76,0.00,77,2,1018.2,12.7,NaN
2025-06-09T03:00,12.4,3.6,80,0.00,50,2,1018.0,11.7,NaN
2025-06-09T04:00,12.1,3.3,80,0.00,44,1,1018.0,11.3,NaN
2025-06-09T05:00,12.1,2.3,80,0.00,19,1,1018.4,11.5,NaN
2025-06-09T06:00,13.4,2.0,77,0.00,61,1,1018.7,12.9,NaN
2025-06-09T07:00,14.4,3.1,71,0.00,45,2,1018.9,13.8,NaN
2025-06-09T08:00,15.7,3.6,64,0.00,17,1,1019.1,14.9,NaN
2025-06-09T09:00,17.3,5.0,56,0.00,41,1,1018.8,16.8,NaN
2025-06-09T10:00,18.5,7.8,54,0.00,54,2,1018.7,18.0,NaN
2025-06-09T11:00,20.0,10.2,44,0.00,27,1,1018.2,19.3,NaN
2025-06-09T12:00,20.9,10.1,45,0.00,16,1,1017.8,20.9,NaN
2025-06-09T13:00,21.7,9.7,44,0.00,68,2,1017.3,21.8,NaN
2025-06-09T14:00,21.7,7.2,43,0.00,41,1,1017.2,21.8,NaN
2025-06-09T15:00,22.2,6.6,41,0.00,51,2,1016.9,21.7,NaN
2025-06-09T16:00,22.5,5.4,40,0.00,32,1,1016.2,21.4,NaN
2025-06-09T17:00,22.5,5.4,41,0.00,26,1,1015.7,21.4,NaN
2025-06-09T18:00,22.3,4.7,41,0.00,0,1,1015.6,21.2,NaN
2025-06-09T19:00,22.0,4.2,42,0.00,47,1,1015.6,21.0,NaN
2025-06-09T20:00,20.4,6.9,47,0.00,8,1,1015.8,19.1,NaN
2025-06-09T21:00,19.3,5.4,54,0.00,42,1,1015.7,18.5,NaN
2025-06-09T22:00,18.7,2.9,55,0.00,3,0,1015.3,18.1,NaN
2025-06-09T23:00,17.8,1.5,60,0.00,0,0,1014.9,17.6,NaN
2025-06-10T00:00,16.7,0.5,73,0.00,0,0,1015.0,17.2,NaN
2025-06-10T01:00,16.1,0.8,77,0.00,0,0,1014.1,16.7,NaN
2025-06-10T02:00,15.6,2.3,78,0.00,0,0,1014.0,15.8,NaN
2025-06-10T03:00,14.4,1.5,83,0.00,11,0,1013.5,14.7,NaN
2025-06-10T04:00,14.1,2.8,82,0.00,19,1,1013.2,14.1,NaN
2025-06-10T05:00,14.1,3.3,84,0.00,0,0,1013.7,14.1,NaN
2025-06-10T06:00,15.3,2.5,84,0.00,100,3,1013.5,15.8,NaN
2025-06-10T07:00,16.7,2.9,74,0.00,100,3,1013.6,16.9,NaN
2025-06-10T08:00,18.0,5.9,67,0.00,100,3,1013.4,17.7,NaN
2025-06-10T09:00,19.8,7.1,59,0.00,100,3,1013.3,19.7,NaN
2025-06-10T10:00,21.5,8.1,56,0.00,100,3,1013.5,22.2,NaN
2025-06-10T11:00,22.7,10.5,52,0.00,61,2,1013.1,23.5,NaN
2025-06-10T12:00,23.6,10.5,49,0.00,92,3,1012.9,24.5,NaN
2025-06-10T13:00,24.0,11.5,46,0.00,100,3,1012.6,24.6,NaN
2025-06-10T14:00,24.1,11.4,47,0.00,100,3,1012.6,24.5,NaN
2025-06-10T15:00,25.0,11.9,45,0.00,100,3,1012.6,24.8,NaN
2025-06-10T16:00,24.5,11.1,46,0.00,94,3,1012.5,23.8,NaN
2025-06-10T17:00,23.1,13.2,52,0.00,79,2,1012.6,22.0,NaN
2025-06-10T18:00,22.9,12.0,54,0.00,59,2,1013.1,22.2,NaN
2025-06-10T19:00,21.1,10.6,58,0.00,10,1,1013.5,20.4,NaN
2025-06-10T20:00,20.0,9.2,61,0.00,13,1,1014.3,19.4,NaN
2025-06-10T21:00,18.7,7.1,69,0.00,33,2,1014.7,18.5,NaN
2025-06-10T22:00,18.0,5.8,72,0.00,21,1,1015.0,18.1,NaN
2025-06-10T23:00,17.3,4.5,77,0.00,10,1,1015.0,17.6,NaN
2025-06-11T00:00,16.7,4.0,78,0.00,100,1,1015.3,17.0,NaN
2025-06-11T01:00,16.1,3.8,82,0.00,11,1,1015.0,16.5,NaN
2025-06-11T02:00,15.7,4.1,84,0.00,100,3,1015.2,16.1,NaN
2025-06-11T03:00,15.2,4.3,83,0.00,28,3,1014.7,15.3,NaN
2025-06-11T04:00,14.7,4.7,84,0.00,18,1,1014.6,14.7,NaN
2025-06-11T05:00,14.5,5.7,84,0.00,33,1,1014.6,14.3,NaN
2025-06-11T06:00,15.3,6.8,82,0.00,20,1,1014.5,15.0,NaN
2025-06-11T07:00,16.3,6.9,78,0.00,4,0,1014.8,16.1,NaN
2025-06-11T08:00,18.1,5.2,71,0.00,0,0,1014.8,18.2,NaN
2025-06-11T09:00,20.8,7.2,61,0.00,0,1,1014.0,21.2,NaN
2025-06-11T10:00,22.5,8.7,56,0.00,0,0,1013.4,23.5,NaN
2025-06-11T11:00,24.0,8.6,51,0.00,0,1,1013.0,25.6,NaN
2025-06-11T12:00,25.2,9.4,49,0.00,57,2,1012.4,27.0,NaN
2025-06-11T13:00,26.2,10.5,47,0.00,56,2,1011.4,27.9,NaN
2025-06-11T14:00,27.0,10.5,44,0.00,37,1,1011.1,28.2,NaN
2025-06-11T15:00,27.2,10.5,45,0.00,85,3,1010.4,27.7,NaN
2025-06-11T16:00,27.5,11.2,43,0.00,17,1,1010.0,27.3,NaN
2025-06-11T17:00,27.2,11.5,41,0.00,7,1,1009.0,26.4,NaN
2025-06-11T18:00,26.6,11.2,43,0.00,28,1,1009.3,25.9,NaN
2025-06-11T19:00,25.8,10.1,47,0.00,19,1,1009.8,25.5,NaN
2025-06-11T20:00,24.8,9.4,47,0.00,0,0,1009.5,24.3,NaN
2025-06-11T21:00,23.5,9.6,54,0.00,5,0,1009.0,23.2,NaN
2025-06-11T22:00,22.1,10.2,57,0.00,38,2,1008.5,21.6,NaN
2025-06-11T23:00,21.0,7.6,60,0.00,9,1,1008.9,20.8,NaN
2025-06-12T00:00,20.2,6.5,61,0.00,100,3,1008.4,20.0,NaN
2025-06-12T01:00,19.3,5.4,63,0.00,6,0,1008.6,19.2,NaN
2025-06-12T02:00,18.7,6.0,64,0.00,6,1,1008.0,18.3,NaN
2025-06-12T03:00,17.9,7.6,65,0.00,0,0,1007.1,17.2,NaN
2025-06-12T04:00,17.5,6.2,67,0.00,2,1,1007.3,17.0,NaN
2025-06-12T05:00,17.3,5.5,68,0.00,38,1,1007.4,16.9,NaN
2025-06-12T06:00,18.3,8.2,66,0.00,100,3,1006.8,17.7,NaN
2025-06-12T07:00,19.4,10.2,64,0.00,48,2,1005.8,18.6,NaN
2025-06-12T08:00,21.0,8.7,62,0.00,37,1,1006.7,20.8,NaN
2025-06-12T09:00,23.2,5.2,55,0.00,47,3,1006.8,23.7,NaN
2025-06-12T10:00,24.6,7.2,52,0.00,68,95,1006.8,24.9,NaN
2025-06-12T11:00,26.6,5.2,48,0.00,29,1,1006.7,28.8,NaN
2025-06-12T12:00,29.0,9.7,41,0.00,57,0,1006.3,30.9,NaN
2025-06-12T13:00,31.6,12.7,36,0.00,37,1,1006.3,32.9,NaN
2025-06-12T14:00,31.9,14.8,35,0.00,94,2,1006.8,32.3,NaN
2025-06-12T15:00,31.8,12.8,35,0.00,23,2,1006.8,31.6,NaN
2025-06-12T16:00,32.2,13.0,33,0.00,100,3,1007.0,31.6,NaN
2025-06-12T17:00,31.5,10.9,35,0.00,91,3,1007.2,31.3,NaN
2025-06-12T18:00,30.8,12.8,35,0.00,47,1,1007.6,30.0,NaN
2025-06-12T19:00,30.0,8.9,36,0.00,47,1,1008.0,29.8,NaN
2025-06-12T20:00,28.7,10.7,41,0.00,52,1,1008.9,28.5,NaN
2025-06-12T21:00,27.1,5.1,50,0.00,38,2,1010.0,28.3,NaN
2025-06-12T22:00,26.1,5.2,54,0.00,65,2,1010.2,27.4,NaN
2025-06-12T23:00,25.4,3.7,56,0.00,76,2,1010.6,26.9,NaN
2025-06-13T00:00,24.6,3.6,61,0.00,92,2,1010.6,26.3,NaN
2025-06-13T01:00,24.2,1.9,62,0.00,60,2,1011.3,26.2,NaN
2025-06-13T02:00,23.6,3.1,64,0.00,78,2,1011.4,25.4,NaN
2025-06-13T03:00,23.0,4.5,67,0.00,28,2,1011.2,24.6,NaN
2025-06-13T04:00,22.2,6.9,66,0.00,90,3,1011.3,23.0,NaN
2025-06-13T05:00,21.7,7.6,68,0.00,87,3,1012.2,22.5,NaN
2025-06-13T06:00,22.5,6.0,71,0.00,76,2,1012.1,24.0,NaN
2025-06-13T07:00,23.2,7.6,70,0.00,22,1,1012.4,24.8,NaN
2025-06-13T08:00,24.5,6.6,66,0.00,2,0,1012.8,26.3,NaN
2025-06-13T09:00,27.1,7.2,57,0.00,0,0,1012.5,29.3,NaN
2025-06-13T10:00,28.8,7.3,54,0.00,48,1,1012.4,32.1,NaN
2025-06-13T11:00,30.2,8.0,46,0.00,52,2,1012.1,33.2,NaN
2025-06-13T12:00,31.3,9.0,43,0.00,30,1,1011.0,34.2,NaN
2025-06-13T13:00,32.4,8.9,42,0.00,42,1,1010.4,35.8,NaN
2025-06-13T14:00,33.1,9.0,41,0.00,19,1,1009.8,36.2,NaN
2025-06-13T15:00,33.0,10.7,43,0.00,35,1,1009.4,35.6,NaN
2025-06-13T16:00,33.4,8.7,43,0.00,23,1,1008.9,35.6,NaN
2025-06-13T17:00,33.4,9.0,43,0.00,53,2,1008.2,35.5,NaN
2025-06-13T18:00,32.7,10.5,39,0.00,15,2,1008.0,33.6,NaN
2025-06-13T19:00,32.2,11.1,37,0.00,100,3,1006.7,32.5,NaN
2025-06-13T20:00,31.1,5.4,41,0.00,100,3,1007.3,32.4,NaN
2025-06-13T21:00,24.6,21.8,56,0.10,100,80,1009.9,23.2,NaN
2025-06-13T22:00,22.0,15.4,74,0.10,100,80,1008.7,22.3,NaN
2025-06-13T23:00,20.6,22.8,81,4.70,100,95,1010.2,19.8,NaN
2025-06-14T00:00,21.7,6.0,76,0.30,100,80,1008.9,23.4,NaN
2025-06-14T01:00,22.1,1.3,77,0.00,100,3,1008.9,24.7,NaN
2025-06-14T02:00,21.8,3.6,79,0.00,100,3,1009.6,24.2,NaN
2025-06-14T03:00,21.4,10.1,83,0.00,100,3,1009.1,23.0,NaN
2025-06-14T04:00,21.4,7.0,85,0.00,100,3,1009.9,23.6,NaN
2025-06-14T05:00,21.7,3.5,85,0.00,100,3,1010.0,24.6,NaN
2025-06-14T06:00,22.2,8.1,85,0.00,100,3,1010.7,24.7,NaN
2025-06-14T07:00,22.7,7.8,83,0.00,100,3,1010.8,25.3,NaN
2025-06-14T08:00,23.9,10.5,77,0.00,100,3,1011.6,26.0,NaN
2025-06-14T09:00,24.9,8.3,68,0.00,43,2,1012.0,26.9,NaN
2025-06-14T10:00,26.5,10.6,62,0.00,79,3,1012.1,28.7,NaN
2025-06-14T11:00,27.5,11.2,58,0.00,57,2,1012.4,29.4,NaN
2025-06-14T12:00,27.8,8.3,54,0.00,79,3,1012.5,30.5,NaN
2025-06-14T13:00,28.0,5.7,53,0.00,94,3,1012.2,30.4,NaN
2025-06-14T14:00,28.3,9.7,51,0.00,99,3,1012.2,29.4,NaN
2025-06-14T15:00,27.8,8.4,53,0.00,87,3,1012.0,29.2,NaN
2025-06-14T16:00,26.9,13.3,56,0.00,78,3,1012.6,27.6,NaN
2025-06-14T17:00,26.6,12.0,55,0.00,81,2,1012.4,27.2,NaN
2025-06-14T18:00,25.7,12.0,60,0.00,93,2,1012.7,26.6,NaN
2025-06-14T19:00,24.3,14.1,61,0.00,85,3,1013.4,24.5,NaN
2025-06-14T20:00,23.3,8.2,65,0.00,77,2,1013.6,24.3,NaN
2025-06-14T21:00,21.7,9.8,70,0.00,72,2,1014.2,22.4,NaN
2025-06-14T22:00,20.3,11.0,68,0.00,91,3,1014.9,20.0,NaN
2025-06-14T23:00,19.2,9.7,66,0.00,82,3,1016.0,18.6,NaN
2025-06-15T00:00,19.1,8.3,69,0.00,91,3,1015.3,18.9,NaN
2025-06-15T01:00,18.9,4.8,67,0.00,98,3,1015.1,19.0,NaN
2025-06-15T02:00,18.7,6.0,67,0.00,99,3,1016.2,18.6,NaN
2025-06-15T03:00,18.1,8.0,65,0.00,95,3,1015.5,17.4,NaN
2025-06-15T04:00,18.0,8.0,63,0.00,100,3,1016.2,17.1,NaN
2025-06-15T05:00,17.7,8.3,64,0.00,100,3,1016.5,16.8,NaN
2025-06-15T06:00,17.8,5.6,63,0.00,96,3,1016.2,17.2,NaN
2025-06-15T07:00,18.2,7.7,59,0.00,88,3,1017.3,17.1,NaN
2025-06-15T08:00,18.5,9.2,54,0.00,100,3,1017.7,16.9,NaN
2025-06-15T09:00,17.8,7.9,59,0.00,100,3,1018.7,16.6,NaN
2025-06-15T10:00,18.1,9.2,56,0.00,100,3,1018.5,16.6,NaN
2025-06-15T11:00,18.8,10.4,60,0.00,100,3,1018.4,17.5,NaN
2025-06-15T12:00,20.4,5.2,56,0.00,92,3,1018.2,20.1,NaN
2025-06-15T13:00,22.1,8.7,47,0.00,68,2,1017.9,21.7,NaN
2025-06-15T14:00,23.1,13.5,42,0.00,66,2,1017.9,21.3,NaN
2025-06-15T15:00,22.9,11.7,44,0.00,99,3,1017.6,21.2,NaN
2025-06-15T16:00,23.1,11.1,39,0.00,88,2,1017.9,21.0,NaN
2025-06-15T17:00,23.0,10.1,36,0.00,38,2,1017.8,20.8,NaN
2025-06-15T18:00,22.1,12.7,37,0.00,0,1,1018.7,19.4,NaN
2025-06-15T19:00,21.4,10.7,36,0.00,0,0,1019.5,18.8,NaN
2025-06-15T20:00,20.3,10.7,43,0.00,0,0,1020.4,18.0,NaN
2025-06-15T21:00,19.2,7.4,51,0.00,0,0,1021.0,17.8,NaN
2025-06-15T22:00,18.3,6.6,56,0.00,0,0,1021.5,17.2,NaN
2025-06-15T23:00,17.3,7.0,61,0.00,0,0,1021.9,16.2,NaN
2025-06-16T00:00,16.2,5.9,66,0.00,0,0,1021.5,15.3,NaN
2025-06-16T01:00,15.6,4.6,70,0.00,0,0,1021.9,15.0,NaN
2025-06-16T02:00,15.1,5.0,72,0.00,0,0,1022.4,14.4,NaN
2025-06-16T03:00,14.4,4.7,75,0.00,0,0,1021.9,13.8,NaN
2025-06-16T04:00,14.0,3.8,77,0.00,0,0,1022.1,13.5,NaN
2025-06-16T05:00,14.0,5.3,78,0.00,0,0,1022.4,13.3,NaN
2025-06-16T06:00,14.7,5.8,78,0.00,0,0,1022.6,14.1,NaN
2025-06-16T07:00,15.6,5.9,76,0.00,0,0,1022.9,15.2,NaN
2025-06-16T08:00,17.0,5.9,71,0.00,0,0,1023.3,16.7,NaN
2025-06-16T09:00,19.3,3.8,59,0.00,0,0,1023.1,19.7,NaN
2025-06-16T10:00,21.0,4.1,51,0.00,0,0,1023.3,21.9,NaN
2025-06-16T11:00,22.3,4.7,46,0.00,0,0,1023.0,23.7,NaN
2025-06-16T12:00,23.8,5.1,41,0.00,2,2,1021.5,24.3,NaN
2025-06-16T13:00,25.0,5.5,37,0.00,11,1,1021.1,26.1,NaN
2025-06-16T14:00,25.9,4.7,35,0.00,97,3,1020.8,26.6,NaN
2025-06-16T15:00,25.8,7.1,33,0.00,76,3,1020.7,25.0,NaN
2025-06-16T16:00,26.2,6.9,34,0.00,85,2,1020.3,25.0,NaN
2025-06-16T17:00,25.7,8.3,34,0.00,56,2,1019.8,24.1,NaN
2025-06-16T18:00,25.2,9.1,36,0.00,41,1,1020.3,23.7,NaN
2025-06-16T19:00,24.7,5.8,37,0.00,56,2,1020.1,23.6,NaN
2025-06-16T20:00,24.0,6.9,38,0.00,32,1,1020.3,22.7,NaN
2025-06-16T21:00,23.1,6.9,44,0.00,48,2,1020.9,22.1,NaN
2025-06-16T22:00,21.7,7.9,51,0.00,0,0,1021.6,20.9,NaN
2025-06-16T23:00,20.7,6.4,54,0.00,0,0,1021.3,20.1,NaN
2025-06-17T00:00,19.4,6.3,63,0.00,0,0,1020.9,19.1,NaN
2025-06-17T01:00,18.5,5.4,68,0.00,0,0,1020.6,18.5,NaN
2025-06-17T02:00,17.6,5.5,74,0.00,0,0,1020.4,17.7,NaN
2025-06-17T03:00,16.9,4.8,79,0.00,0,0,1019.4,17.2,NaN
2025-06-17T04:00,16.6,4.3,80,0.00,0,0,1019.7,16.9,NaN
2025-06-17T05:00,16.8,4.6,78,0.00,0,0,1020.0,17.1,NaN
2025-06-17T06:00,18.1,5.1,74,0.00,0,0,1020.1,18.4,NaN
2025-06-17T07:00,19.4,5.0,68,0.00,0,0,1020.4,19.7,NaN
2025-06-17T08:00,21.0,5.4,62,0.00,0,0,1020.3,21.3,NaN
2025-06-17T09:00,23.8,4.2,46,0.00,0,0,1020.1,24.3,NaN
2025-06-17T10:00,25.5,4.5,40,0.00,0,0,1019.9,26.6,NaN
2025-06-17T11:00,26.8,3.1,33,0.00,0,0,1019.5,28.2,NaN
2025-06-17T12:00,27.5,4.3,34,0.00,86,1,1018.6,29.2,NaN
2025-06-17T13:00,28.0,9.1,33,0.00,78,2,1018.3,27.1,NaN
2025-06-17T14:00,28.5,10.4,32,0.00,55,2,1017.9,28.0,NaN
2025-06-17T15:00,28.3,5.9,33,0.00,18,2,1018.3,28.5,NaN
2025-06-17T16:00,28.3,8.0,33,0.00,0,1,1017.8,27.6,NaN
2025-06-17T17:00,28.0,7.8,33,0.00,49,2,1017.6,27.0,NaN
2025-06-17T18:00,27.9,9.6,34,0.00,61,2,1017.5,26.7,NaN
2025-06-17T19:00,26.9,10.5,36,0.00,55,2,1017.6,25.5,NaN
2025-06-17T20:00,25.8,8.6,39,0.00,2,0,1018.3,24.8,NaN
2025-06-17T21:00,22.8,12.3,56,0.00,0,0,1018.8,22.1,NaN
2025-06-17T22:00,21.4,9.7,57,0.00,0,0,1018.8,20.7,NaN
2025-06-17T23:00,20.3,6.8,60,0.00,0,0,1019.0,20.0,NaN
2025-06-18T00:00,19.4,6.1,64,0.00,17,0,1018.7,19.3,NaN
2025-06-18T01:00,18.8,5.4,66,0.00,26,1,1018.8,18.7,NaN
2025-06-18T02:00,18.3,4.9,68,0.00,19,1,1018.6,18.3,NaN
2025-06-18T03:00,17.7,5.2,71,0.00,0,0,1018.5,17.6,NaN
2025-06-18T04:00,17.6,4.2,71,0.00,0,0,1018.7,17.7,NaN
2025-06-18T05:00,17.6,5.6,73,0.00,17,1,1018.8,17.7,NaN
2025-06-18T06:00,18.4,7.0,68,0.00,0,0,1019.0,18.1,NaN
